,uid,bid,rating
983833,236283,1558745432,10
983834,236283,1558745718,10
983835,236283,1558746226,10
983836,236283,1558746463,10
983837,236283,1558746625,10
983839,236283,1558747109,10
983944,236322,0142000205,8
983951,236322,0312243022,8
983955,236322,0316789844,7
983956,236322,0345423291,10
983964,236322,038542471X,6
983967,236322,0385722206,9
983970,236322,0425168468,7
983975,236322,0449220184,8
983981,236322,067976402X,8
983983,236322,0684862719,6
983998,236340,006016848X,8
984003,236340,0060929871,8
984014,236340,0099245027,5
984023,236340,0140481389,7
984026,236340,0312924585,8
984036,236340,0312976275,9
984043,236340,0330347772,7
984063,236340,0345395069,7
984069,236340,034541005X,10
984070,236340,0345413865,8
984071,236340,0345413881,9
984097,236340,0380718340,9
984099,236340,0380724979,9
984100,236340,0380724987,8
984101,236340,0380726246,8
984102,236340,0380726254,9
984103,236340,0380726262,9
984106,236340,0380730847,9
984107,236340,0380732661,8
984118,236340,0380817691,8
984122,236340,0385472951,8
984139,236340,0425147622,9
984142,236340,0425158616,9
984143,236340,0425163407,8
984146,236340,0425169863,9
984147,236340,0425172546,6
984148,236340,0425175405,9
984152,236340,0425182908,2
984162,236340,0440211727,10
984165,236340,0440213525,8
984166,236340,0440220602,8
984168,236340,044022165X,9
984172,236340,0440225299,7
984175,236340,0440235464,6
984180,236340,0446310786,9
984182,236340,0446364193,8
984188,236340,0446601241,9
984190,236340,0446603716,8
984192,236340,0446604801,7
984195,236340,0446606189,8
984196,236340,0446606383,7
984198,236340,0446609323,7
984199,236340,0446610038,8
984200,236340,0446611212,9
984214,236340,0449213447,5
984216,236340,0449219364,9
984217,236340,0449219461,9
984220,236340,0449221512,8
984226,236340,0451167317,9
984237,236340,0451206002,9
984247,236340,0515123471,7
984249,236340,0515128821,7
984256,236340,0553212583,8
984258,236340,0553271636,8
984260,236340,0553275100,9
984262,236340,0553279556,8
984263,236340,0553279912,8
984264,236340,0553280341,5
984266,236340,0553285920,9
984269,236340,055329170X,9
984274,236340,0553563521,8
984278,236340,0553572202,8
984279,236340,055357227X,9
984280,236340,055357230X,9
984281,236340,0553572326,8
984283,236340,0553573926,8
984298,236340,0671011367,8
984299,236340,0671023616,8
984302,236340,0671038567,9
984315,236340,0671673688,7
984327,236340,0671880314,7
984332,236340,0679450408,8
984336,236340,0684862719,8
984467,236399,002542730X,10
984472,236399,0312195516,10
984475,236399,0345313860,8
984476,236399,0345351525,7
984497,236399,0679405283,6
984502,236399,0689714335,10
984505,236399,0786868716,10
984583,236480,0312291639,8
984586,236480,0373218036,5
984588,236480,0373218486,5
984590,236480,0380762609,7
984593,236480,0425182908,5
984596,236480,0446670251,6
984602,236480,0671034022,8
984603,236480,0679751114,8
984702,236587,014023313X,5
984708,236587,0451524829,7
984710,236587,055326611X,8
984711,236587,0553279378,9
984714,236587,0671724738,9
984715,236587,0671789422,7
984766,236595,0060005424,8
984768,236595,0064471837,8
984769,236595,0312950586,10
984770,236595,0345350499,8
984771,236595,0380714752,7
984772,236595,0515102652,7
984773,236595,0515122408,7
984791,236618,0142000221,8
984797,236618,0671027360,5
984799,236618,0679775439,6
984802,236618,0767902521,10
984805,236618,1400034779,10
984810,236621,0062502182,9
984811,236621,0151006903,6
984816,236621,0440235162,7
984820,236621,0449911519,8
984837,236621,1400031346,7
985231,236754,0060934700,9
985232,236754,0060934719,10
985233,236754,0375703845,9
985235,236754,0380789035,8
985236,236754,0441008615,10
985237,236754,0679735771,10
985239,236754,067978148X,9
985247,236757,0060199652,4
985253,236757,0060915544,8
985257,236757,0060924985,7
985261,236757,0060928336,8
985262,236757,0060930535,8
985263,236757,0060934417,9
985265,236757,0060973323,7
985268,236757,0060988649,4
985271,236757,0061009059,5
985279,236757,006447187X,5
985284,236757,014006690X,7
985312,236757,0312147015,9
985314,236757,0312195516,9
985333,236757,031298328X,1
985335,236757,0312983824,5
985342,236757,0316780375,6
985343,236757,0316781010,6
985344,236757,0316781266,4
985348,236757,0345313860,9
985360,236757,0345379144,7
985365,236757,0345413369,5
985392,236757,0380726246,8
985408,236757,0385265700,3
985411,236757,0385311400,8
985423,236757,0385498802,7
985458,236757,0440114756,7
985462,236757,0440212561,8
985464,236757,0440222656,10
985465,236757,0440223016,5
985468,236757,0440226449,5
985479,236757,0441135560,4
985488,236757,0446352764,8
985497,236757,0446607657,8
985503,236757,0449005615,9
985510,236757,0449213730,8
985511,236757,0449215024,9
985514,236757,0449219410,5
985516,236757,0449702766,7
985525,236757,0451186362,4
985534,236757,0451458370,8
985536,236757,0452282152,9
985537,236757,0452284449,9
985545,236757,0525945814,5
985547,236757,0553250426,1
985548,236757,0553250515,5
985549,236757,0553262505,4
985551,236757,0553277472,7
985555,236757,0553292722,7
985562,236757,0553579754,3
985569,236757,0609804138,4
985579,236757,0670894184,8
985583,236757,0671038184,8
985592,236757,0671568833,5
985613,236757,0679441557,4
985620,236757,067976402X,9
985624,236757,0679781587,9
985640,236757,0688177867,3
985649,236757,0743474325,8
985657,236757,0767907817,9
985697,236757,0871134799,7
985700,236757,087113795X,8
985805,236840,0061096105,6
985813,236840,0394571029,8
985815,236840,039914496X,8
985816,236840,0425152898,9
985817,236840,0425178765,9
985825,236840,0811801802,10
985826,236840,0811802981,10
985827,236840,0877017883,10
985907,236872,0142004030,8
985911,236872,0330349678,6
985912,236872,034911675X,9
985914,236872,0552134651,8
985918,236872,0670032891,9
986020,236943,0060938455,9
986022,236943,0142001740,7
986023,236943,0156027321,9
986031,236943,0440241537,8
986032,236943,0446611476,8
986033,236943,0446611638,8
986035,236943,0515133302,7
986038,236943,0684859734,8
986081,236948,014004387X,8
986097,236948,0140430016,10
986141,236948,0345350472,10
986144,236948,0380018179,10
986152,236948,0394758285,8
986159,236948,0441478123,8
986163,236948,0446671002,10
986166,236948,0449210820,10
986181,236948,0553213059,10
986227,236948,077109986X,10
986259,236948,0811202208,8
986276,236948,0874776945,10
986319,236948,1558747060,9
986328,236948,1878424114,10
986360,236955,0345404777,6
986362,236955,034540761X,8
986376,236955,0679450408,9
986428,236955,0971880107,3
986432,236955,1573225126,4
986462,236959,0061052892,8
986466,236959,0061056774,8
986475,236959,0156006219,8
986511,236959,0380002930,9
986548,236959,0440241162,8
986592,236959,0515095826,8
986599,236959,0553250426,7
986645,236959,0679750789,7
986660,236959,0743211383,7
986718,236959,0890438439,7
986886,237064,0316601950,7
986895,237064,0446519804,8
986897,237064,0446608262,5
986899,237064,0446612790,8
986901,237064,0515133302,8
986902,237064,0515135062,8
986904,237064,0553292722,8
986905,237064,0553582526,9
986906,237064,0671016784,9
986909,237064,0684864843,8
986911,237064,084233226X,8
986912,237064,0971880107,8
986914,237070,038529929X,3
986916,237070,3257200552,10
986929,237070,345305136X,8
986932,237070,349913599X,7
986935,237070,3518381768,9
986937,237070,3746614007,8
987218,237264,0061031550,6
987226,237264,0316601950,9
987230,237264,0380789035,10
987234,237264,0439136369,9
987235,237264,0439139600,10
987237,237264,044023722X,4
987241,237264,0515133310,9
987244,237264,0671027360,10
987245,237264,0671028383,8
987259,237264,0812971043,4
987261,237264,0971880107,2
987288,237271,0345369947,4
987290,237271,0345442768,7
987291,237271,0345450892,7
987294,237271,0380710218,7
987296,237271,0385265700,8
987298,237271,0385315236,8
987299,237271,038531700X,7
987300,237271,0385424728,9
987301,237271,0385504209,8
987302,237271,0385508042,7
987303,237271,0385510438,8
987304,237271,0385511612,5
987307,237271,0399142851,7
987308,237271,0399143947,7
987309,237271,0399147195,7
987310,237271,0399150897,7
987311,237271,0425107469,7
987313,237271,0425179613,7
987317,237271,0440177049,6
987318,237271,0440184053,6
987320,237271,0440211727,8
987321,237271,0440214041,8
987322,237271,0440220793,4
987323,237271,0440241073,7
987333,237271,0451167317,7
987334,237271,0451205421,8
987337,237271,0525941908,7
987340,237271,055310666X,8
987343,237271,0553565915,5
987344,237271,0553569619,5
987345,237271,0553802496,6
987356,237271,0618526412,7
987362,237271,0671888587,6
987364,237271,0684195984,8
987373,237271,0971880107,5
987378,237275,0061099694,6
987379,237275,0312983301,8
987383,237275,0373218958,5
987384,237275,0385504209,10
987386,237275,0446527793,7
987388,237275,0449003981,9
987389,237275,0451182979,8
987390,237275,0553272837,7
987551,237397,0061009059,7
987552,237397,0070212570,9
987561,237397,0385507593,8
987564,237397,0671027387,7
987566,237397,0679783571,6
987581,237407,0395177111,10
987584,237407,042507160X,9
987587,237407,0441102670,5
987588,237407,0618129022,10
987589,237407,0679720200,9
987593,237411,0060934417,8
987595,237411,014025448X,1
987597,237411,0375506039,7
987600,237411,0385722435,9
987602,237411,0425184129,10
987603,237411,0440226430,8
987606,237411,0446607274,5
987609,237411,0452283205,7
987610,237411,051512608X,4
987611,237411,0671011367,5
987612,237411,0671011375,3
987616,237411,0786868619,9
987617,237411,1573229326,7
987639,237429,0312422156,9
987640,237429,0312978367,10
987647,237429,0440221471,9
987648,237429,0451183940,9
987650,237429,0553250531,8
987651,237429,0671751506,8
987659,237433,0060930535,9
987661,237433,0061092533,3
987663,237433,014025448X,9
987671,237433,0375700757,5
987672,237433,0375702709,8
987679,237433,038079487X,7
987699,237433,0451526341,7
987715,237434,0140434186,6
987717,237434,0345314255,9
987718,237434,0345335511,8
987719,237434,0345335651,8
987720,237434,0345335708,8
987721,237434,0345338715,8
987723,237434,0345368940,9
987731,237434,0804106304,7
987734,237434,0812522400,5
987796,237474,0140293248,7
987799,237474,0151001006,10
987805,237474,0316666343,8
987811,237474,0375707972,9
987813,237474,0380732181,10
987814,237474,0380973545,8
987820,237474,0385658117,8
987860,237474,0804106304,10
987872,237474,1573220876,10
987909,237486,0060175400,7
987911,237486,0140185216,6
987917,237486,0316284955,8
987918,237486,0316929190,7
987922,237486,0385720106,7
987923,237486,0446672211,5
987926,237486,0553380095,5
987927,237486,0553569074,7
987929,237486,0671038184,7
987931,237486,0679433740,8
987990,237534,0140374248,8
987991,237534,0312924585,10
987992,237534,0316769487,9
987998,237534,0345313860,10
988001,237534,0345337662,10
988002,237534,0345351525,9
988004,237534,0345368754,9
988005,237534,0345369947,10
988007,237534,0345370775,9
988009,237534,034538475X,9
988011,237534,0345422384,9
988012,237534,0345422392,9
988014,237534,0440206154,10
988015,237534,0440539811,10
988019,237534,0451160525,9
988031,237534,0671027360,6
988047,237534,0679735771,10
988048,237534,0749396067,8
988050,237534,0884046818,4
988326,237715,0385317093,8
988329,237715,0451176464,8
988330,237715,0451177096,7
988331,237715,0452269652,8
988332,237715,0553282476,6
988394,237748,0020532105,6
988399,237748,0060938455,6
988411,237748,0156028778,6
988414,237748,0312195516,8
988416,237748,0312305060,7
988418,237748,0316168688,7
988422,237748,0316777722,8
988429,237748,0375506039,6
988434,237748,0385482388,6
988436,237748,0385504209,7
988438,237748,0385509472,7
988441,237748,0385730586,7
988449,237748,0425179672,7
988454,237748,0449217264,6
988470,237748,0553272586,7
988474,237748,059030271X,9
988475,237748,0609807900,6
988480,237748,0671727796,6
988484,237748,0684801523,5
988489,237748,0743211375,8
988497,237748,0811825558,5
988499,237748,0874869870,7
988599,237856,0312244266,6
988603,237856,0316666343,9
988606,237856,0345423291,8
988608,237856,0375412824,7
988622,237856,0515120898,9
988641,237856,0743237196,10
988642,237856,0743411323,7
988643,237856,0767905385,9
988660,237856,1878424319,10
988690,237898,0375758232,7
988692,237898,044023512X,8
988693,237898,0441790348,4
988696,237898,0452281784,5
988703,237898,067978120X,9
988704,237898,0767905385,6
988705,237898,0786869216,10
988707,237898,0804117683,5
988708,237898,0812580354,7
988926,237990,0061097101,7
988930,237990,0316601950,8
988932,237990,0345413903,9
988935,237990,0375502025,5
988936,237990,0380726254,9
988937,237990,0425162443,8
988938,237990,0425168298,8
988939,237990,0425178765,8
988941,237990,0440216877,9
988942,237990,0446608122,8
988943,237990,0446608602,2
988944,237990,0446608955,9
988945,237990,0446610178,9
988946,237990,0446611867,10
988947,237990,0449225046,10
988948,237990,0451186648,10
988949,237990,0451196856,6
988950,237990,0451199685,9
988953,237990,051511264X,6
988954,237990,0515124621,6
988955,237990,0515125628,9
988957,237990,0515130389,9
988958,237990,0515130966,9
988959,237990,051513287X,5
988961,237990,0515135739,10
988962,237990,0553572210,8
988964,237990,0553578693,8
988965,237990,0671014196,9
988966,237990,0671027662,9
988968,237990,0671521705,8
988969,237990,0671708635,5
988973,237990,0679781587,5
988976,237990,0684848783,8
988977,237990,0684872153,8
988979,237990,080411868X,4
988982,237990,0821769367,5
988984,237990,0821776037,5
988988,237990,1551666758,10
988989,237990,1551668084,10
988994,237990,1881273156,10
989018,238008,0380756234,7
989020,238008,0380762560,7
989024,238008,0380814803,7
989027,238008,0394758285,8
989040,238008,0553574108,8
989042,238008,0671034006,8
989048,238008,0743437640,8
989052,238010,006101351X,5
989059,238010,044023722X,10
989060,238010,0441172717,10
989068,238010,0553580272,10
989069,238010,0553580302,10
989079,238010,1881273156,10
989104,238057,0060188731,6
989106,238057,0066211611,6
989107,238057,0151008116,8
989109,238057,0312282990,10
989110,238057,0312421818,8
989111,238057,0316154059,5
989112,238057,0375502912,7
989116,238057,0395869463,2
989120,238057,0670030031,6
989123,238057,0671507036,10
989127,238057,0743411331,4
989128,238057,0786867175,7
989137,238065,0064400018,10
989142,238065,0064404994,10
989153,238065,0345370775,10
989162,238065,0375706771,9
989163,238065,0375707972,8
989167,238065,0385319207,3
989174,238065,0440176484,10
989175,238065,0440177049,10
989176,238065,0440214114,8
989178,238065,0440222656,8
989179,238065,0440226104,9
989180,238065,0440226430,8
989181,238065,0440236851,8
989185,238065,0440445450,9
989191,238065,0446525731,6
989192,238065,0446604801,5
989194,238065,0446679593,10
989205,238065,0452282195,7
989209,238065,0486275574,10
989213,238065,0525934251,10
989222,238065,059035342X,10
989243,238065,0671722859,10
989246,238065,0671749412,10
989247,238065,0671774670,9
989249,238065,068484477X,8
989254,238065,0804106304,8
989512,238120,0312291639,6
989554,238120,0316666343,7
989585,238120,0345380371,8
989587,238120,034538475X,7
989591,238120,0345404114,8
989658,238120,0375701044,5
989677,238120,037576092X,7
989747,238120,0385413041,10
989781,238120,0385722206,6
989796,238120,0393319296,3
989881,238120,0440200989,7
989886,238120,0440211727,9
989917,238120,0446363251,6
989981,238120,0449223043,7
989991,238120,0449911004,5
990007,238120,0451188489,8
990013,238120,0451205146,9
990022,238120,0451456521,5
990024,238120,0451523377,10
990114,238120,0553380095,5
990183,238120,0671003755,8
990184,238120,0671004549,5
990185,238120,0671004565,8
990186,238120,0671007610,5
990244,238120,0671759345,4
990273,238120,0679426140,8
990475,238120,080410526X,10
990476,238120,0804105820,5
990480,238120,080411868X,8
990502,238120,0811821706,5
990967,238222,039914613X,10
990970,238222,0425147622,10
990971,238222,0425153975,5
990972,238222,0425168298,10
990974,238222,0446527033,5
990980,238222,0451152190,10
990982,238222,055329170X,10
990985,238222,0553563521,10
990987,238222,055357230X,10
990991,238222,0679459618,10
990993,238222,0684835983,10
991010,238231,0006550789,7
991023,238231,034540288X,9
991025,238231,0440220602,7
991026,238231,0440221471,9
991027,238231,0446604801,9
991091,238246,0380773155,7
991093,238246,038542017X,10
991094,238246,0385503822,8
991095,238246,0440200989,7
991096,238246,0671014919,8
991097,238246,0671020293,5
991098,238246,0671695142,5
991099,238246,0671695169,7
991101,238246,0671758896,8
991102,238246,0671759345,7
991104,238246,0671867156,8
991105,238246,0671873199,5
991106,238246,0671873202,5
991108,238246,1558745157,10
991178,238319,0449219364,9
991179,238319,0449221490,10
991180,238319,0449221504,9
991183,238319,0451410947,10
991186,238319,0671027573,10
991188,238319,0743418174,10
991240,238350,0425157539,10
991241,238350,0425176037,9
991244,238350,0440211263,7
991246,238350,0440221471,7
991247,238350,0440222656,9
991256,238350,055326351X,5
991258,238350,0553574574,10
991298,238400,0345453816,7
991299,238400,0373218192,7
991300,238400,0446611239,9
991301,238400,0743457943,7
991302,238400,1551666839,6
991310,238419,0345354613,7
991317,238419,0425109720,10
991318,238419,0425116840,7
991320,238419,0425122123,8
991321,238419,0425143325,8
991326,238419,0446353205,8
991332,238419,0451180232,10
991333,238419,0451181379,10
991337,238419,0553266578,7
991338,238419,0553561618,8
991339,238419,0553564528,6
991341,238419,0679435328,7
991344,238419,0842342702,3
991907,238540,0345412214,5
991908,238540,038000917X,6
991911,238540,0425130215,7
991912,238540,0439064872,8
991913,238540,0439139600,9
991915,238540,0440201969,7
991923,238540,0671683993,4
991940,238541,0060175400,7
991965,238541,0140440046,7
991988,238541,0345337662,8
991993,238541,0345427637,7
992054,238541,0449002632,7
992081,238541,0553248642,7
992084,238541,0553572997,7
992116,238541,067976402X,7
992133,238541,0770422632,7
992139,238541,0771099894,6
992446,238557,0064405842,8
992453,238557,0099747200,8
992460,238557,0140386335,10
992465,238557,0140620338,9
992513,238557,0345423429,8
992514,238557,0345426037,8
992559,238557,0380718758,9
992581,238557,0399135782,10
992584,238557,0425131769,5
992601,238557,0440170842,7
992614,238557,0440995779,9
992616,238557,0441008658,9
992620,238557,0446363251,10
992624,238557,0446601241,8
992625,238557,0446603309,9
992626,238557,0446603716,8
992628,238557,0446609404,6
992629,238557,0446609943,8
992635,238557,0449149676,7
992637,238557,0449212602,8
992647,238557,0451203593,9
992671,238557,0525946233,8
992702,238557,0590383892,10
992726,238557,0671793489,9
992745,238557,0743444477,10
992802,238557,0894803204,8
992871,238568,0375504907,8
992872,238568,0385722206,9
992873,238568,0440235162,8
992875,238568,0679781587,8
992876,238568,068484477X,8
992902,238607,0064407667,6
992904,238607,0064407683,6
992912,238607,0385722206,8
992918,238607,0553242954,10
992926,238607,0786817070,8
992949,238613,0060932759,7
992952,238613,0099800403,8
992954,238613,0142001740,9
992962,238613,0345313860,9
992963,238613,0345325818,9
992965,238613,0345335287,8
992966,238613,0345335465,8
992976,238613,0375826688,9
992981,238613,0380726815,8
992985,238613,0380975068,8
992989,238613,0394281829,9
992996,238613,0440222842,6
993005,238613,0446605239,8
993008,238613,0451203771,8
993010,238613,0452282152,9
993021,238613,0609804138,8
993023,238613,0671004107,9
993027,238613,0679454497,8
993030,238613,0684863472,9
993031,238613,0743225325,8
993032,238613,0743227441,9
993040,238613,0812550293,7
993041,238613,0812551478,9
993118,238630,0060938455,10
993127,238630,0345409671,3
993128,238630,0375756981,2
993136,238630,0679746048,2
993137,238630,0679781587,3
993144,238630,0872860175,9
993167,238639,0060248025,8
993168,238639,0060256737,8
993178,238639,0345361792,8
993179,238639,0345410017,8
993198,238639,0971880107,5
993297,238699,0316569321,9
993298,238699,0345303067,8
993304,238699,0345435273,10
993334,238699,0373218397,7
993335,238699,0373218419,8
993349,238699,0373250274,8
993459,238699,0425124347,7
993467,238699,0446605239,8
993471,238699,0446672211,9
993490,238699,0515128546,5
993509,238699,067101420X,7
993520,238699,0671894455,7
993522,238699,0743424425,8
993559,238699,1551668769,7
993676,238757,0515126772,10
993677,238757,0515128546,10
993678,238757,0515128554,9
993679,238757,0515131229,10
993680,238757,0515132020,10
993706,238779,0060502258,6
993707,238779,0061031410,8
993708,238779,0061042935,8
993710,238779,0066212855,4
993714,238779,0312291639,7
993715,238779,0345434870,8
993722,238779,0425167720,5
993723,238779,0440222818,8
993737,238779,0804115761,10
993741,238779,1400034779,6
993809,238781,0140244824,5
993885,238781,0345443284,10
994396,238781,0380730138,5
994423,238781,0380814021,9
994429,238781,0380820145,5
994558,238781,0440236991,10
994564,238781,0440404193,10
994580,238781,0440904196,10
994594,238781,0446353957,8
994607,238781,0446364495,10
994614,238781,044651652X,10
994680,238781,0451202341,9
994919,238781,0671020293,8
994926,238781,0671027662,9
994947,238781,0671534734,8
994983,238781,0671759213,10
995047,238781,0743406184,10
995492,238836,0061092614,7
995494,238836,0425177351,8
995495,238836,0425187055,8
995496,238836,0440236673,8
995497,238836,0553117467,8
995498,238836,0812585151,6
995518,238849,0312974256,10
995531,238849,0385720106,8
995541,238849,0446519081,2
995546,238849,0449221482,8
995547,238849,0449221504,8
995548,238849,0449221512,8
995551,238849,0449223612,8
995554,238849,0451160525,9
995556,238849,0451163524,8
995560,238849,0515133973,8
995567,238849,0553284789,8
995578,238849,0743457269,8
995582,238849,077109986X,5
995585,238849,0786866845,9
995597,238849,0929634063,10
995600,238849,1558746226,8
995642,238864,0061097861,7
995671,238864,014012389X,5
995675,238864,0140176616,10
995677,238864,0140252924,8
995681,238864,0140287019,7
995691,238864,0312278586,8
995692,238864,031231616X,8
995693,238864,0316096199,8
995705,238864,0330306839,7
995716,238864,0330347772,9
995750,238864,034911675X,9
995751,238864,0374172897,5
995760,238864,0380813815,10
995774,238864,0449908798,7
995786,238864,0552131067,8
995787,238864,0552131075,6
995789,238864,0552134619,8
995790,238864,0552134635,8
995791,238864,0552134643,7
995793,238864,0552137030,10
995806,238864,0552149519,10
995808,238864,0552996009,9
995809,238864,0552996181,7
995812,238864,0552998486,9
995813,238864,0552998834,8
995814,238864,0553280368,10
995820,238864,0553575937,7
995843,238864,0670031909,9
995886,238864,0749309423,8
995895,238864,0749918241,9
995929,238864,0860074382,10
995946,238864,1853260010,7
995955,238864,1857989546,7
995996,238889,0061091316,10
995997,238889,006109398X,10
996002,238889,014028009X,1
996010,238889,0345416880,10
996015,238889,042516098X,7
996016,238889,0425163865,6
996017,238889,0439064872,10
996018,238889,0439136369,10
996019,238889,0439139600,10
996025,238889,0440213525,8
996026,238889,0440221471,8
996027,238889,044022165X,8
996028,238889,0440224764,7
996029,238889,0440225701,8
996031,238889,0446519723,8
996037,238889,0515122564,5
996039,238889,0553561618,5
996040,238889,0553572997,5
996041,238889,0553576801,8
996042,238889,059035342X,10
996043,238889,0671023616,8
996050,238889,0812502124,10
996051,238889,0812509234,10
996052,238889,0812509250,10
996054,238889,0812532597,9
996059,238889,0812533054,10
996061,238889,0812550706,10
996062,238889,0812550757,10
996063,238889,0812575717,10
996588,239020,0380792737,8
996593,239020,044661193X,8
996596,239020,0449219410,10
996608,239020,0684848783,9
996611,239020,0802130208,10
996696,239067,006099486X,5
996697,239067,015100692X,7
996698,239067,0312971346,4
996701,239067,0385314698,6
996709,239067,0553279378,9
996712,239067,0671510053,2
996715,239067,0679781587,7
996720,239070,0312983271,6
996721,239070,0312986343,7
996722,239070,0312995423,9
996723,239070,0345453409,8
996725,239070,0380808080,8
996728,239070,051513628X,9
996729,239070,0553583360,9
996730,239070,0671027360,9
996732,239070,0671568833,7
996733,239070,0804119724,8
996882,239161,0312267460,8
996883,239161,0312978367,5
996887,239161,0446610399,3
996888,239161,044661095X,5
996891,239161,0553562967,6
996892,239161,0670880728,7
996893,239161,0676973612,7
997114,239374,0345391802,8
997115,239374,0345423135,5
997116,239374,0425147363,6
997118,239374,0451197410,5
997120,239374,0553273914,6
997121,239374,0671657860,5
997218,239423,0345370805,8
997220,239423,0345413350,8
997221,239423,0345413369,8
997222,239423,0345416260,10
997223,239423,0345434870,8
997225,239423,0374480095,8
997234,239423,042518000X,8
997237,239423,0439064864,9
997238,239423,0439136350,9
997241,239423,0441005489,7
997253,239423,0452281725,6
997254,239423,0452282276,8
997255,239423,0452283086,9
997261,239423,055323370X,10
997268,239423,0553280511,9
997279,239423,0590353403,10
997299,239423,0684849690,9
997308,239423,0765303817,10
997436,239460,0060920084,5
997437,239460,0140264795,7
997438,239460,0142001740,7
997441,239460,0679775439,7
997443,239460,1573222267,6
997489,239468,0140293442,7
997490,239468,0140620338,6
997495,239468,0330253603,7
997504,239468,044922046X,6
997508,239468,0552124753,6
997510,239468,0553572512,6
997515,239468,0671510053,6
997519,239468,0749319305,6
997522,239468,1551925702,6
997546,239481,0312243022,8
997547,239481,0345337662,8
997548,239481,0385484518,8
997549,239481,0385490445,9
997553,239481,0670031062,7
997555,239481,0671693816,3
997557,239481,068483376X,7
997559,239481,1573227331,7
997619,239488,3404118960,10
997627,239488,3423205202,10
997645,239488,3551551677,10
997646,239488,3551551685,10
997647,239488,3551551693,10
997648,239488,3551551936,10
997687,239535,0060987103,10
997690,239535,0064440508,8
997693,239535,0152567089,10
997695,239535,0312983212,8
997699,239535,0345370775,6
997701,239535,0345416260,9
997702,239535,0374480095,8
997703,239535,0375703829,8
997705,239535,0375725784,5
997709,239535,0380603926,5
997715,239535,0385720106,6
997722,239535,0440212561,10
997729,239535,0449912558,9
997737,239535,0515124206,9
997743,239535,0684872153,5
997758,239535,0894803204,7
997811,239554,0316601950,5
997812,239554,0316777730,8
997817,239554,0375758232,7
997819,239554,0385336179,7
997823,239554,044041833X,7
997827,239554,0679774025,7
997828,239554,0743418174,6
997831,239554,157322930X,5
997888,239584,006053429X,9
997895,239584,006097673X,9
997896,239584,006099486X,8
997897,239584,0061009059,5
997898,239584,0061044431,7
997899,239584,0062502182,10
997901,239584,006440188X,10
997905,239584,0064406970,8
997906,239584,0066209773,10
997911,239584,0140186409,9
997915,239584,014029628X,9
997920,239584,015100692X,10
997931,239584,0312283709,8
997938,239584,0316666343,10
997939,239584,0316678104,9
997942,239584,0316776963,9
997946,239584,0345361792,10
997948,239584,0345413350,10
997950,239584,0345422783,6
997951,239584,0345436911,8
997955,239584,0374121230,7
997960,239584,0374525641,10
997961,239584,0374527229,10
997964,239584,0375412530,7
997967,239584,037541326X,8
997969,239584,0375501851,7
997972,239584,0375703675,8
997973,239584,0375705171,9
997974,239584,0375713344,10
997976,239584,0375724443,7
997980,239584,0375760911,8
997982,239584,0380730200,9
997983,239584,0380731479,8
997985,239584,0380977788,10
997996,239584,0385475713,8
997997,239584,0385475721,7
998004,239584,0385503954,8
998007,239584,0385509456,10
998011,239584,0385729332,9
998017,239584,0425174484,10
998018,239584,0439404371,8
998020,239584,0440212561,10
998022,239584,0440221595,5
998025,239584,0440414806,9
998026,239584,0446391301,10
998029,239584,0449005615,10
998031,239584,044990928X,10
998039,239584,0525947299,6
998041,239584,0553272535,9
998052,239584,0670030643,7
998054,239584,067091021X,8
998055,239584,0671038184,7
998057,239584,0671759213,9
998064,239584,0679736379,9
998071,239584,0684857820,9
998086,239584,0767903382,7
998093,239584,0805063889,10
998122,239584,1573221937,7
998123,239584,1573222038,10
998124,239584,1573222259,8
998125,239584,1573227889,10
998127,239584,1573228737,10
998155,239594,0060930535,8
998161,239594,0060955775,4
998163,239594,0060977493,8
998171,239594,0099747200,9
998172,239594,0099929309,9
998185,239594,0140296409,8
998195,239594,0140434186,6
998196,239594,0140441654,10
998198,239594,0140620869,9
998208,239594,015640057X,8
998211,239594,0156628708,10
998217,239594,0312979533,9
998223,239594,0316182540,6
998227,239594,0345323750,8
998230,239594,0345361792,8
998231,239594,034536676X,8
998233,239594,0345387651,7
998236,239594,0375703764,9
998237,239594,0375703861,8
998242,239594,038549081X,9
998246,239594,0385720955,9
998248,239594,0393308804,6
998254,239594,0425163407,4
998255,239594,0425180638,4
998260,239594,0440180295,9
998262,239594,0440208459,8
998263,239594,0440210690,8
998264,239594,0440213320,8
998265,239594,0440215285,8
998267,239594,0440236703,10
998273,239594,0446310786,8
998277,239594,0446608386,9
998279,239594,0446672351,9
998282,239594,0449207145,8
998283,239594,0449207757,7
998285,239594,0449212602,9
998286,239594,0449213447,9
998289,239594,0452260116,9
998291,239594,0452280621,10
998296,239594,051513306X,8
998300,239594,0553277472,9
998302,239594,0553280147,7
998303,239594,0553287346,8
998305,239594,0553566040,8
998306,239594,0553574574,7
998307,239594,0553582127,7
998316,239594,0671727796,9
998324,239594,0679744479,9
998340,239594,0749301384,8
998342,239594,0749313528,7
998346,239594,0802135161,8
998347,239594,0802135226,9
998348,239594,0804106304,7
998358,239594,1573227889,7
998360,239594,1573229725,9
998365,239594,184195425X,9
998373,239594,1853260150,9
998397,239594,2253150711,8
998398,239594,2253152846,9
998503,239626,0060175966,10
998511,239626,0140258795,10
998512,239626,0140296298,9
998515,239626,0152012397,10
998522,239626,0312980140,10
998525,239626,0312983220,10
