,uid,bid,rating
1062672,253949,0671894455,8
1062771,254038,0385474547,10
1062777,254038,0553213695,8
1062778,254038,0553272535,10
1062780,254038,067102423X,9
1062783,254038,074343627X,8
1062810,254053,0312986343,8
1062819,254053,0385424736,9
1062821,254053,0385493800,8
1062823,254053,038550120X,10
1062835,254053,0446603589,10
1062853,254053,0679446486,7
1063055,254144,0345417623,9
1063061,254144,0380820293,7
1063066,254144,0425183971,8
1063067,254144,0440213029,6
1063070,254144,0440221595,8
1063085,254144,051513287X,9
1063088,254144,055356451X,9
1063093,254144,0671041789,9
1063096,254144,0671867091,9
1063098,254144,0743460529,9
1063102,254144,1558745157,10
1063138,254160,0060916508,10
1063140,254160,0061015725,6
1063142,254160,0140185216,5
1063145,254160,0140298479,6
1063150,254160,0345465083,8
1063153,254160,038533334X,9
1063155,254160,0385490992,6
1063161,254160,0425170349,8
1063166,254160,0446516538,4
1063168,254160,0452264464,9
1063178,254160,0679419462,4
1063241,254201,0060928336,10
1063243,254201,0060976845,9
1063248,254201,0345313860,10
1063249,254201,0345339703,10
1063250,254201,0345396936,8
1063253,254201,0375400117,10
1063255,254201,0385490445,10
1063256,254201,0399141146,9
1063259,254201,0425170349,5
1063265,254201,0446601241,8
1063266,254201,0446604801,7
1063267,254201,0446610038,8
1063276,254201,0671003755,7
1063296,254201,0894803204,5
1063304,254206,0312924585,9
1063346,254206,0380002930,10
1063348,254206,0385199570,9
1063350,254206,038529929X,6
1063378,254206,0425083837,10
1063382,254206,042510107X,9
1063384,254206,0425122123,9
1063385,254206,0425143325,9
1063386,254206,0425170349,9
1063389,254206,0440206154,10
1063410,254206,0441783589,10
1063425,254206,0446603589,8
1063439,254206,0451156609,8
1063441,254206,0451163524,10
1063442,254206,0451167317,9
1063443,254206,0451167805,9
1063446,254206,0451176464,9
1063448,254206,0451191153,10
1063451,254206,0452279178,10
1063457,254206,0525941908,8
1063472,254206,0670839531,9
1063474,254206,0670858692,9
1063475,254206,0670868361,8
1063477,254206,0671042858,10
1063500,254206,0684853507,8
1063817,254289,0842329129,10
1063818,254289,0842329218,10
1063819,254289,0842329242,10
1063820,254289,0842329250,10
1063821,254289,0842329269,10
1063838,254299,0060976845,8
1063839,254299,0060987103,6
1063844,254299,0141000198,6
1063846,254299,0316569321,5
1063847,254299,0316678104,9
1063851,254299,0345443284,7
1063855,254299,0375726403,6
1063856,254299,0375727345,9
1063859,254299,0385475721,6
1063860,254299,0385508417,10
1063863,254299,0446394521,5
1063864,254299,0446531332,7
1063865,254299,0446611867,8
1063867,254299,0452268060,7
1063868,254299,0452282829,7
1063875,254299,0553580930,7
1063879,254299,080410753X,8
1064317,254465,014028009X,10
1064318,254465,0140298479,10
1064361,254465,0312983867,10
1064367,254465,0316601950,10
1064369,254465,0316666343,10
1064383,254465,0345384369,10
1064708,254465,0375703055,10
1064713,254465,0380018179,10
1064812,254465,0385335881,10
1064859,254465,0425192733,10
1064885,254465,0440211263,10
1064898,254465,0440221595,10
1064907,254465,0440226430,10
1064930,254465,0446364193,10
1064932,254465,0446365386,10
1064933,254465,0446516538,7
1064938,254465,0446531332,10
1064941,254465,0446601241,10
1064945,254465,0446603929,10
1064946,254465,0446605239,5
1064951,254465,0446608955,10
1064960,254465,0446611085,10
1064988,254465,0451172817,5
1065074,254465,051511992X,10
1065080,254465,0515122734,10
1065090,254465,0515127833,10
1065107,254465,0515133973,10
1065157,254465,0553581554,10
1065226,254465,0671670689,10
1065231,254465,0671693816,10
1065240,254465,0671727583,10
1065265,254465,0679746048,10
1065300,254465,0767905180,6
1066735,254822,0156007754,9
1066741,254822,0330262130,6
1066746,254822,0375707972,8
1066766,254822,0446394521,7
1066774,254822,0553213695,8
1066795,254822,0679723161,9
1066874,254859,0439064864,10
1066875,254859,0439136350,5
1066876,254859,0439139597,10
1066883,254859,0553211404,10
1066887,254859,059035342X,10
1066962,254899,0061020710,10
1067186,254899,0439136369,9
1067334,254899,059035342X,9
1067400,254899,0679746048,8
1067402,254899,0679785892,9
1067539,254899,1400034779,10
1068051,255078,0316769487,9
1068059,255078,0345342968,9
1068063,255078,0345370775,6
1068065,255078,0345391802,9
1068089,255078,0385507593,8
1068099,255078,0441790348,9
1068102,255078,0449212602,8
1068110,255078,0553262505,4
1068114,255078,0553278223,8
1068185,255092,006016848X,10
1068234,255092,0345417623,10
1068277,255092,0425152251,10
1068311,255092,0553210092,10
1068312,255092,0553210793,10
1068325,255092,059035342X,8
1068336,255092,0671250671,10
1068573,255218,006099486X,10
1068575,255218,0064400026,10
1068578,255218,0066214122,9
1068604,255218,0156027321,9
1068682,255218,0385265700,10
1069268,255489,0060934417,9
1069272,255489,0060987103,7
1069283,255489,0061097101,7
1069295,255489,0142001740,8
1069310,255489,0312195516,6
1069312,255489,0312278586,7
1069323,255489,0316601950,8
1069327,255489,0316781010,7
1069328,255489,0316782505,7
1069337,255489,0345313860,8
1069344,255489,0345337662,10
1069347,255489,0345361792,8
1069353,255489,034538475X,6
1069397,255489,0375412530,6
1069398,255489,0375413634,7
1069406,255489,0380018179,9
1069409,255489,0380710218,5
1069421,255489,038529929X,3
1069424,255489,0385337116,6
1069436,255489,038550926X,6
1069449,255489,0399148027,5
1069455,255489,0425083837,8
1069461,255489,0425124347,6
1069475,255489,0425179885,5
1069476,255489,0425182878,8
1069486,255489,044021145X,8
1069488,255489,0440214041,7
1069505,255489,0446343455,6
1069509,255489,0446365386,10
1069515,255489,0446532231,7
1069518,255489,0446605409,7
1069547,255489,0449911004,8
1069594,255489,0515130966,5
1069602,255489,0525947647,6
1069617,255489,0553272535,9
1069625,255489,055356160X,8
1069627,255489,0553571656,9
1069628,255489,0553572326,9
1069635,255489,0553582143,7
1069636,255489,0553582747,9
1069639,255489,0609610597,7
1069640,255489,0609804138,10
1069653,255489,0671027360,9
1069654,255489,0671027387,6
1069684,255489,067976402X,7
1069689,255489,0684853515,7
1069692,255489,0684857820,10
1069693,255489,0684865742,7
1069708,255489,0743224574,6
1069737,255489,0805063889,8
1069775,255489,1400031346,6
1069796,255489,1573221937,6
1069957,255546,0440122090,8
1069968,255546,0446606812,7
1069969,255546,0446611867,7
1069975,255546,0449221482,8
1069982,255546,0451208765,8
1069990,255546,0553801376,8
1070000,255546,0804111359,8
1071426,256167,0312265867,8
1071429,256167,0312966091,9
1071432,256167,0312976275,8
1071435,256167,0312983867,8
1071447,256167,0345337662,10
1071533,256167,0385510438,7
1071989,256247,0060987103,5
1072024,256247,0140430725,10
1072068,256247,0385335482,9
1072081,256247,0452282152,10
1072135,256247,0743418174,6
1072157,256247,0804111359,8
1072416,256402,0345391802,7
1072461,256402,0440215625,10
1072462,256402,0440217563,10
1072552,256402,080411868X,9
1072565,256402,0842329129,7
1072567,256402,0842329218,7
1072568,256402,0842329242,8
1072569,256402,0842329250,8
1072585,256402,1558531025,9
1072624,256407,0310205719,9
1072656,256407,0316601950,10
1072658,256407,0316780375,9
1072742,256407,0385492081,10
1072802,256407,0425182908,5
1072823,256407,0440221471,5
1072836,256407,0440226430,10
1072849,256407,0446310786,10
1072870,256407,0446602612,10
1072880,256407,0446604801,9
1073102,256407,0684848783,9
1073315,256507,0316899984,7
1073320,256507,0385335482,6
1073322,256507,0449219364,8
1073325,256507,0552996181,7
1073328,256507,0553279556,7
1073340,256507,1400031354,7
1073341,256507,1400031362,8
1073501,256603,0060959037,5
1073505,256603,0316776963,9
1073509,256603,038572179X,7
1073511,256603,059035342X,10
1073520,256603,1400031354,9
1073811,256843,0141000198,8
1073812,256843,0142001740,9
1073813,256843,0142004235,8
1073817,256843,0312976275,10
1073818,256843,0312980140,10
1073819,256843,0312980159,8
1073822,256843,0312983867,10
1073823,256843,0312986343,10
1073827,256843,0316096199,9
1073828,256843,0316666343,10
1073831,256843,0316969680,8
1073834,256843,0345439104,8
1073838,256843,0375727345,9
1073843,256843,0385505833,6
1073848,256843,0425179613,9
1073850,256843,0440236053,7
1073852,256843,0440414806,9
1073854,256843,0446605239,8
1073855,256843,0446605484,10
1073856,256843,0446607657,8
1073860,256843,0446612790,10
1073867,256843,0553279912,9
1073868,256843,0553280341,9
1073869,256843,0553280368,10
1073871,256843,0553584510,9
1073872,256843,0670892963,9
1073874,256843,0671727583,9
1073876,256843,0743437640,10
1073883,256843,0786868716,9
1074240,257024,0345353145,9
1074243,257024,0345384369,10
1074246,257024,034538475X,8
1074247,257024,0345386108,8
1074249,257024,0345396936,8
1074250,257024,0345404114,8
1074255,257024,0425115801,10
1074256,257024,0425124347,9
1074259,257024,0425147622,10
1074262,257024,0425163407,10
1074263,257024,0425175405,10
1074264,257024,0425181103,10
1074271,257024,0452282829,10
1074277,257024,067102423X,8
1074326,257028,014131088X,9
1074328,257028,0156005891,7
1074349,257028,0375702709,5
1074353,257028,0380730847,6
1074374,257028,042516098X,7
1074378,257028,0425175405,7
1074379,257028,0425182908,8
1074387,257028,0446310786,8
1074391,257028,0446606812,5
1074443,257028,0679731725,8
1074461,257028,0743225082,3
1074501,257028,0971880107,3
1074503,257028,1558531025,9
1074840,257204,006016848X,10
1074842,257204,0060809833,9
1074942,257204,0345314255,10
1074996,257204,0345350499,10
1075191,257204,043936213X,10
1075377,257204,0451151259,10
1075596,257204,059035342X,10
1075598,257204,0609610597,10
1075852,257204,0812511816,9
1075919,257204,0812548051,10
1076329,257212,0375706771,8
1076330,257212,0385484518,10
1076331,257212,0440224764,9
1076332,257212,0452260116,9
1076333,257212,067088300X,8
1076841,257454,0061009059,8
1076842,257454,0312265840,8
1076843,257454,0312966091,8
1076844,257454,0312966970,8
1076845,257454,0312971346,9
1076846,257454,0312976275,8
1076847,257454,0312983867,8
1076849,257454,0446525731,9
1076850,257454,0671001795,8
1076912,257492,0312195516,4
1076913,257492,0316779423,9
1076914,257492,034536676X,10
1076921,257492,0440235596,8
1076928,257492,0679429220,9
1076931,257492,0679457526,10
1077106,257548,0316899984,8
1077107,257548,0380730138,8
1077114,257548,0440226430,10
1077116,257548,0446364800,8
1077119,257548,0449911004,8
1077124,257548,0553380095,9
1077127,257548,0553574663,8
1077132,257548,0671027662,9
1077393,257700,0310205719,9
1077398,257700,0316769487,2
1077401,257700,0345453816,9
1077494,257700,0399501487,9
1077505,257700,0446310786,8
1077516,257700,0451524934,10
1077537,257700,0671727796,10
1077541,257700,0684848783,9
1077548,257700,0786868716,10
1078183,258084,0385337116,7
1078185,258084,0385509510,7
1078199,258084,0525947647,7
1078213,258084,0786868716,9
1078232,258084,1931561648,8
1078274,258109,0060928336,10
1078288,258109,0385484518,10
1078289,258109,0385486804,10
1078290,258109,0385504209,9
1078291,258109,0385512104,9
1078295,258109,0452264464,10
1078345,258151,0345353145,8
1078353,258151,0425185710,9
1078355,258151,0440241073,8
1078362,258151,0553578022,9
1078364,258151,0671027581,8
1078366,258151,0671034006,8
1078373,258151,0971880107,3
1078393,258152,0060938455,8
1078551,258152,0345339681,9
1078585,258152,0345413350,7
1078586,258152,0345413369,8
1078595,258152,0345435249,8
1078598,258152,0349101779,7
1078614,258152,0380789035,6
1078679,258152,0441172717,10
1078701,258152,0451191145,7
1078730,258152,0552128481,8
1078731,258152,0552131059,9
1078732,258152,0552131067,8
1078733,258152,0552131075,7
1078740,258152,0552137030,9
1078785,258152,0553562614,6
1078798,258152,0553573403,7
1078882,258152,0743467523,5
1079244,258185,0312306326,9
1079256,258185,0312983298,7
1079257,258185,0312983301,6
1079473,258185,0425174271,8
1079480,258185,0425182878,9
1079483,258185,042518630X,10
1079484,258185,0425189031,9
1079502,258185,0440202043,8
1079514,258185,0440224764,7
1079557,258185,0446610038,9
1079641,258185,0515095826,7
1079655,258185,0515128546,9
1079656,258185,0515128554,8
1079701,258185,055356451X,9
1079725,258185,0553582127,8
1079726,258185,0553582143,8
1080043,258270,0345337662,10
1080047,258270,0345384466,10
1080051,258270,0345435028,10
1080058,258270,0385720106,10
1080059,258270,0425124347,10
1080061,258270,042516098X,10
1080067,258270,044023722X,10
1080076,258270,0446604801,10
1080078,258270,0446608815,9
1080095,258270,0553265741,10
1080098,258270,055356451X,10
1080102,258270,0553582526,10
1080103,258270,0553583468,10
1080105,258270,0671004530,10
1080107,258270,0671042572,8
1080114,258270,0743439740,8
1080123,258270,0786890436,10
1080124,258270,0804106304,10
1080132,258275,0316781266,7
1080133,258275,0345438329,6
1080135,258275,0385722206,8
1080137,258275,1400034779,6
1080138,258275,1573229326,8
1080557,258482,0316780375,7
1080560,258482,0345443284,6
1080561,258482,0375706410,7
1080571,258482,0385720106,6
1080574,258482,044900371X,10
1080575,258482,0449911519,9
1080577,258482,0452282152,9
1080588,258482,067976402X,10
1080589,258482,0679772677,8
1080594,258482,0743224574,10
1080597,258482,0767902521,8
1080685,258534,0060938455,8
1080736,258534,0312265867,10
1080752,258534,0312924585,10
1080753,258534,0312966091,10
1080754,258534,0312966970,9
1080755,258534,0312971346,10
1080756,258534,0312976275,10
1080757,258534,0312980140,10
1080758,258534,0312983867,10
1080759,258534,0312990456,10
1080770,258534,0316779237,7
1080779,258534,0345413873,10
1080780,258534,0345413881,9
1080781,258534,034541389X,9
1080782,258534,0345413903,9
1080810,258534,0375725784,9
1080816,258534,0380718332,9
1080823,258534,0380730847,9
1080833,258534,0380817691,10
1080836,258534,038529929X,9
1080840,258534,0385498721,8
1080847,258534,0385720920,9
1080865,258534,0425121631,9
1080867,258534,0425132048,10
1080871,258534,0425147622,9
1080872,258534,0425154092,9
1080875,258534,0425163407,9
1080877,258534,0425172546,9
1080880,258534,0425178765,9
1080883,258534,0425180638,9
1080884,258534,0425182878,8
1080885,258534,0425182908,10
1080889,258534,0439139600,10
1080900,258534,0440213525,9
1080902,258534,0440214041,8
1080915,258534,0440226104,8
1080916,258534,0440234743,8
1080920,258534,0440236053,8
1080922,258534,044023722X,10
1080923,258534,0440241073,9
1080927,258534,0440439884,6
1080939,258534,0446603716,5
1080940,258534,0446603929,7
1080941,258534,0446604801,8
1080942,258534,0446605484,8
1080943,258534,0446606189,8
1080947,258534,0446608815,8
1080948,258534,0446609404,10
1080949,258534,0446610038,6
1080961,258534,0449003787,9
1080962,258534,0449003795,9
1080966,258534,0449219364,9
1080967,258534,0449219461,9
1080968,258534,0449221482,9
1080969,258534,0449221490,9
1080970,258534,0449221504,9
1080971,258534,0449221512,9
1080972,258534,0449223604,9
1080973,258534,0449223612,9
1080980,258534,0451169514,10
1080981,258534,0451172817,9
1080982,258534,0451180232,9
1080985,258534,0451186362,9
1080987,258534,0451188454,9
1080988,258534,0451188462,9
1080990,258534,0451190491,9
1080991,258534,0451190521,10
1080992,258534,0451190548,10
1081013,258534,0515130044,8
1081018,258534,0553210092,8
1081022,258534,0553271636,8
1081023,258534,0553279556,9
1081024,258534,0553279912,9
1081025,258534,0553280341,9
1081026,258534,0553280368,9
1081027,258534,0553284789,9
1081036,258534,0553572326,9
1081058,258534,0671001795,10
1081061,258534,0671026011,9
1081064,258534,0671038443,9
1081067,258534,0671042858,9
1081072,258534,0671727796,10
1081112,258534,074343627X,9
1081113,258534,0743437802,9
1081128,258534,0805062971,7
1081129,258534,0805063897,7
1081835,258884,0425151867,8
1081837,258884,0440221471,5
1081838,258884,044022165X,8
1081841,258884,0440234743,5
1081852,258884,0449221490,5
1081861,258884,0553279556,5
1081862,258884,0553280341,5
1081863,258884,0553280368,5
1081864,258884,0553292722,5
1081865,258884,055356451X,5
1081866,258884,0553571885,8
1081885,258884,0671758896,7
1081890,258884,0684835983,8
1081892,258884,0804111359,7
1081900,258884,0805059555,5
1082095,258938,0316569321,7
1082096,258938,0316601950,8
1082105,258938,0345387651,10
1082108,258938,0373250126,6
1082125,258938,038079487X,8
1082129,258938,0385335482,7
1082131,258938,0385335881,7
1082136,258938,0385508417,7
1082138,258938,038550926X,6
1082168,258938,0446605239,10
1082171,258938,0446610542,5
1082172,258938,0446672211,10
1082173,258938,0446676098,10
1082196,258938,0553801376,10
1082197,258938,0553801430,9
1082219,258938,0679746048,6
1082223,258938,0684862719,10
1082234,258938,0786868716,5
1082235,258938,0786885688,3
1082238,258938,080410526X,8
1082241,258938,0805063897,8
1082247,258938,0971880107,1
1082256,258938,1558745718,7
1082539,259006,0060930535,8
1082545,259006,0312305060,4
1082548,259006,0399501487,9
1082551,259006,0440219078,10
1082554,259006,0446363251,7
1082555,259006,0446365386,10
1082557,259006,0446606812,6
1082559,259006,0446678457,8
1082561,259006,0451526341,9
1082566,259006,0553274295,10
1082568,259006,0553280414,10
1082569,259006,0671003755,5
1082570,259006,0679781587,9
1082576,259006,0786817070,8
1082665,259035,0060502258,8
1082670,259035,0142000205,9
1082678,259035,0316096199,9
1082679,259035,0316666343,9
1082704,259035,0385730586,10
1082712,259035,0440212561,10
1082714,259035,0440215625,10
1082715,259035,0440217563,10
1082716,259035,044022425X,10
1082722,259035,0440235596,8
1082735,259035,0446611085,10
1082737,259035,0446611867,8
1082745,259035,051513628X,10
1082746,259035,0515136379,10
1082747,259035,0515136530,10
1082779,259035,076790592X,10
1082824,259057,0060392452,8
1082835,259057,0156027321,9
1082838,259057,0312305060,8
1082839,259057,0345339703,8
1082847,259057,0446532231,9
1083068,259078,0425107469,9
1083069,259078,0425116840,10
1083071,259078,0425151867,8
1083073,259078,0440234743,8
1083075,259078,0449002632,9
1083084,259078,0553580221,8
1083090,259078,074343627X,10
1083255,259118,0316666343,7
1083258,259118,0345361792,10
1083266,259118,0375727345,7
1083273,259118,0385498802,8
1083281,259118,0399501487,9
1083287,259118,0441304834,6
1083343,259118,0971880107,3
1083344,259118,1400034779,7
1083716,259259,0316096199,9
1083717,259259,0316666343,10
1083718,259259,0345313860,10
1083719,259259,0345337662,10
1083720,259259,0345351525,10
1083721,259259,0345384466,10
1083722,259259,034538475X,10
1083723,259259,0345397819,9
1083724,259259,0345404319,10
1083726,259259,0385493800,9
1083727,259259,0385497466,9
1083728,259259,038550120X,9
1083729,259259,0385503822,8
1083730,259259,0399150897,9
1083731,259259,0425172546,8
1083732,259259,0446607193,8
1083737,259259,0679441018,9
1083750,259260,0061009059,9
1083764,259260,0142001740,10
1083776,259260,031242227X,5
1083841,259260,0440221595,8
1083852,259260,0446611239,9
1083901,259260,0553574663,9
1083902,259260,0553574671,9
1083909,259260,0670892963,8
1083911,259260,0671003755,7
1083951,259260,1558744150,9
1084163,259320,0345380371,8
1084164,259320,0375703055,8
1084165,259320,0380018179,8
1084167,259320,0425144429,7
1084169,259320,0446364800,8
1084172,259320,0446603716,9
1084173,259320,0446604801,9
1084174,259320,0446606189,9
1084176,259320,0451153553,10
1084177,259320,0451156609,4
1084180,259320,0451180232,7
1084181,259320,0451181379,7
1084182,259320,0553273914,9
1084270,259378,0312966091,8
1084274,259378,0316666343,7
1084284,259378,034536676X,7
1084296,259378,0446603589,8
1084298,259378,0446610038,8
1084327,259378,0679751521,9
1084357,259378,0767902521,8
1084708,259430,014028009X,5
1084710,259430,0316601950,5
1084711,259430,0345386108,7
1084714,259430,0375703055,5
1084722,259430,0440236673,5
1084728,259430,0451188454,8
1084732,259430,0515131229,5
1084738,259430,0679781587,10
1085154,259626,006000438X,4
1085158,259626,0060938455,7
1085162,259626,014023313X,7
1085164,259626,0142001805,9
1085165,259626,0151008116,6
1085179,259626,038079487X,7
1085186,259626,0446523569,6
1085188,259626,0446611913,7
1085202,259626,0671743058,9
1085203,259626,0679734775,5
1085253,259629,0312201656,7
1085259,259629,0312924585,10
1085270,259629,0345337662,6
1085271,259629,0345353145,8
1085274,259629,0345369947,8
1085275,259629,0345370775,8
1085278,259629,0345384466,10
1085281,259629,0345402871,7
1085282,259629,034540288X,5
1085286,259629,0345459202,9
1085304,259629,038550120X,8
1085310,259629,042510107X,8
1085312,259629,0425109720,7
1085314,259629,0425122123,10
1085337,259629,0440213525,9
1085340,259629,0440214041,7
1085373,259629,0446608262,6
1085375,259629,0446672211,7
1085379,259629,0449002632,10
1085404,259629,0451176464,9
1085405,259629,0451183665,6
1085449,259629,0671041789,9
1085452,259629,0671510053,7
1085464,259629,0671793489,8
1085478,259629,0743211383,5
1085489,259629,080411868X,6
1086125,259901,0330332775,9
1086126,259901,0345339703,10
1086127,259901,0345339738,10
1086134,259901,0345444884,9
1086163,259901,0441172717,10
1086170,259901,0451155750,7
1086171,259901,0451166582,10
1086173,259901,0451167805,7
1086175,259901,0451169514,8
1086176,259901,0451169522,7
1086177,259901,0451172817,9
1086178,259901,0451176464,8
1086179,259901,0451177096,6
1086180,259901,0451180232,8
1086181,259901,0451184963,9
1086230,259901,0671041789,10
1086297,259930,0060987103,9
1086298,259930,0060987529,8
1086319,259930,0373218192,8
1086331,259930,0385512104,10
1086348,259930,0451207521,10
1086354,259930,0515121843,9
1086355,259930,051512317X,9
1086356,259930,0515133973,10
1086358,259930,051513628X,10
1086360,259930,0515136530,10
1086364,259930,0553273914,10
1086388,259930,080411935X,5
1086493,260067,0312924585,6
1086495,260067,0345313860,7
1086502,260067,0439064872,8
1086503,260067,0440224675,5
1086513,260067,0451153553,7
1086514,260067,0452269571,7
1086523,260067,059035342X,8
1086537,260067,1559029838,9
1086687,260183,0312278586,8
1086692,260183,0316096199,9
1086694,260183,0316777730,7
1086702,260183,0345313860,6
1086733,260183,0440414806,9
1086735,260183,0441005489,10
1086738,260183,044651862X,10
1086742,260183,0451163966,10
1086759,260183,0553208845,10
1086781,260183,0679735771,9
1086784,260183,0689817851,10
1086846,260183,1573228214,8
1086962,260316,0425124347,8
1086967,260316,0446607657,7
1086968,260316,0446671002,7
1086970,260316,0451169530,10
1086973,260316,0553579754,7
1086975,260316,0671042858,8
1086976,260316,0684853515,7
1087022,260363,0312265867,10
1087023,260363,0312966970,10
1087024,260363,0312971346,10
1087025,260363,0312976275,10
1087026,260363,0312980140,10
1087027,260363,0671001795,10
1087049,260388,0060931418,8
1087053,260388,0140185216,9
1087054,260388,0141000198,10
1087058,260388,0375756981,10
1087067,260388,0452260116,10
1087072,260388,067976402X,9
1087105,260419,0140177396,8
1087107,260419,0142000663,9
1087111,260419,0380002930,10
1087117,260419,0449213943,7
1087120,260419,0618002227,10
1087122,260419,0679441018,10
1087123,260419,0679720200,9
1087124,260419,0684801523,8
1087669,260699,0312278586,10
1087671,260699,0316284955,3
1087672,260699,0316601950,9
1087679,260699,0425115801,10
1087701,260699,0553580221,8
1087707,260699,0671693816,9
1087709,260699,0679781587,10
1088049,260897,0060928336,8
1088050,260897,0060929790,10
1088061,260897,0061097101,5
1088075,260897,0140185216,9
1088082,260897,0141000198,7
1088100,260897,0312278586,8
1088110,260897,0316284955,6
1088111,260897,0316666343,9
1088115,260897,0345342968,8
1088129,260897,0345443284,5
1088132,260897,0374129983,10
1088139,260897,0375504613,6
1088144,260897,0375725784,10
1088145,260897,0375726403,9
1088150,260897,0380727501,9
1088188,260897,0439139600,9
1088190,260897,043935806X,9
1088194,260897,0440211263,6
1088205,260897,0440226430,6
1088208,260897,0440235596,6
1088213,260897,0446310786,8
1088214,260897,044651652X,4
1088221,260897,0446609404,5
1088237,260897,0451203895,6
1088332,260897,0743227441,8
1088336,260897,0743418174,7
1088354,260897,0805063897,8
1088383,260897,0971880107,2
1088476,260944,0061097101,9
1088489,260944,0316693235,9
1088492,260944,0316789089,7
1088496,260944,0380717018,8
1088512,260944,0385424736,8
1088515,260944,0385490992,8
1088523,260944,0399145087,8
1088526,260944,0440223202,10
1088527,260944,0440236703,10
1088534,260944,0446523569,5
1088537,260944,0446527033,9
1088540,260944,0446603589,9
1088546,260944,0451166582,10
1088559,260944,0515126772,8
1088577,260944,0553801430,9
1088584,260944,0671568175,9
1088596,260944,0679446486,7
1088600,260944,0679459626,7
1088892,261037,0330332775,8
1088898,261037,0330375253,8
1088938,261037,0671727796,8
1088956,261037,0749397543,9
1088965,261037,0767900383,7
1089178,261105,0345337662,8
1089198,261105,0440202043,6
1089226,261105,0552996181,5
1089252,261105,068484477X,6
1089295,261105,0887307876,10
1089469,261105,3404148665,9
1089532,261105,3442541751,4
1090085,261327,0061097101,8
1090086,261327,0140298479,5
1090095,261327,038550926X,5
1090096,261327,0399149325,6
1090109,261327,0743412028,6
1090546,261603,0345350499,5
1090548,261603,0345370775,7
1090550,261603,0345378490,8
1090551,261603,034540288X,8
1090558,261603,0439136369,6
1090559,261603,0440211263,9
1090560,261603,0440998050,10
1090573,261603,0451170385,5
1090601,261603,0812511816,10
1091211,261829,0141000198,5
1091212,261829,0156027321,8
1091217,261829,0312195516,9
1091239,261829,0312983271,7
1091244,261829,0312990456,7
1091247,261829,0316096199,8
1091249,261829,0316603287,9
1091251,261829,0316666343,9
1091252,261829,0316693200,8
1091254,261829,0316776963,1
1091256,261829,0330262130,8
1091257,261829,0345325818,7
1091264,261829,0345413350,9
1091266,261829,0345413903,8
1091618,261829,038542017X,7
1091621,261829,0385492081,10
1091638,261829,0425121259,7
1091639,261829,0425121631,8
1091640,261829,0425124347,8
1091656,261829,0425169863,7
1091663,261829,0425185710,8
1091673,261829,0439404371,7
1091675,261829,0440206154,9
1091677,261829,0440211727,7
1091678,261829,0440212561,8
1091690,261829,0440226104,7
1091697,261829,0440241073,7
1091709,261829,0441304834,10
1091720,261829,0446605484,8
1091725,261829,0446607711,5
1091728,261829,0446608815,8
1091733,261829,0446610038,8
1091735,261829,0446611085,8
1091736,261829,0446611212,8
1091738,261829,0446611808,8
1091741,261829,0446612790,7
1091747,261829,0449212602,8
1091772,261829,0451205421,9
1091813,261829,0552124753,6
1091814,261829,0553213105,9
1091831,261829,0553569910,9
1091835,261829,0553573136,8
1091839,261829,0553576801,7
1091843,261829,0553579754,8
1091846,261829,0553580191,8
1091855,261829,0553586122,7
1091863,261829,0671001795,8
1091879,261829,0671027360,9
1091880,261829,0671027581,8
1091883,261829,0671038443,8
1091911,261829,0679735771,1
1091913,261829,067976402X,8
1091914,261829,0679772677,7
1091934,261829,0743460529,7
1091936,261829,0743467523,6
1091943,261829,0767915054,8
1091957,261829,0786890436,8
1091960,261829,080410526X,6
1091963,261829,0804114986,7
1091988,261829,0842329242,7
1092023,261829,1558744150,7
1092028,261829,1573229326,6
1092333,261998,0345313860,9
1092334,261998,0345334531,8
1092335,261998,0345337662,9
1092337,261998,0345351525,9
1092338,261998,0345384466,10
1092339,261998,034538475X,7
1092340,261998,0345387651,5
1092342,261998,0345397819,8
1092343,261998,0345404319,8
1092344,261998,0345409671,8
1092345,261998,0345422384,8
1092347,261998,0345423402,9
1092440,262040,0070212570,9
1092451,262040,0385484518,10
1092460,262040,0515126772,9
1092461,262040,0525941908,5
1092474,262040,0684867621,7
1092481,262040,080411935X,9
1092755,262151,006016848X,5
1092760,262151,0316666343,8
1092761,262151,0316782505,10
1092762,262151,0316788228,10
1092768,262151,0440224764,8
1092774,262151,0743418174,8
1092777,262151,0804111359,8
1094296,262459,0316284955,8
1094301,262459,0345422384,5
1094307,262459,0385335482,8
1094311,262459,0425152251,7
1094333,262459,0515130389,6
1094357,262459,080411868X,8
1094374,262469,0140293248,8
1094376,262469,0312278586,9
1094377,262469,0316284955,7
1094378,262469,0316666343,8
1094384,262469,0671021001,6
1094464,262541,0440213290,4
1094466,262541,0440225825,8
1094467,262541,0446603589,8
1094468,262541,0446611778,8
1094471,262541,0451206525,9
1094472,262541,0451207521,10
1094473,262541,051513287X,7
1094476,262541,055356451X,8
1095045,262902,000649840X,9
1095047,262902,002542730X,6
1095064,262902,0142001430,8
1095067,262902,0156027321,9
1095069,262902,0312278586,7
1095090,262902,038542017X,9
1095100,262902,0451169530,7
1095110,262902,0552131059,6
1095111,262902,0552131075,8
1095129,262902,0743225082,6
1095143,262902,0786868015,8
1095150,262902,1573225789,8
1095195,262940,0316776963,9
1095202,262940,0345354613,9
1095203,262940,0345417623,9
1095210,262940,0425175405,9
1095211,262940,0425184129,8
